poi_id,name,region,locality,longitude,latitude,category_level1,category_level2,category_level3,rating,rating_count,traffic_score,time_spent,weekday_avg_popularity,weekend_avg_popularity,afternoon_avg,evening_avg,morning_avg,night_avg,max_popularity,peak_hour,peak_day,popularity_variance
3747,"Malik, GO Petroleum",Sindh,Karachi,67.08637246,24.86056761,Transportation & Logistics,Fuel & Charging,Gas station,4.5,48,35,People typically spend up to 20 min here,58.28833333,62.29666667,55.13342857,77.98342857,70.62285714,42.13553571,97.56,18,Wednesday,17.58143452
3748,INSAF Petroleum service (PSO),Punjab,Khanewal,71.73051768,30.32617972,Transportation & Logistics,Fuel & Charging,Gas station,3.9,60,42.86,People typically spend up to 25 min here,47.6735,52.908125,85.80857143,45.11714286,44.51404762,32.29321429,99.69,14,Monday,22.08600871
3749,Mumtaz Petroluem Service & CNG,Tariqabad,Multan,71.45005364,30.20772325,Transportation & Logistics,Fuel & Charging,Gas station,3.8,76,34.14,People typically spend up to 1 hour here,47.52141667,52.00520833,85.79885714,45.51771429,44.00166667,31.33339286,100,13,Saturday,22.36207626
3750,PSO SWAT LPG PETROL DIESEL AUTO REFUELING STATION,Swat Tehsil,Bara Bandai,72.40420684,34.82737152,Transportation & Logistics,Fuel & Charging,Gas station,4.7,40,37.71,People typically spend up to 15 min here,48.04066667,51.10979167,86.53485714,47.42714286,42.89785714,30.85303571,100,14,Saturday,22.33901352
3751,Dynamic World Wide Logistics Group,UC-10 Clifton,Karachi,67.03133115,24.82178442,Transportation & Logistics,Freight & Shipping,Freight forwarding service,4.3,25,67.4,Unknown,45.88925,51.04333333,84.77857143,44.54228571,42.7102381,29.22732143,99.1,15,Saturday,22.77319773
3752,FAST HAWK WORLD WIDE COURIER,Small Industrial Estate,Sialkot,74.51497498,32.48912454,Transportation & Logistics,Freight & Shipping,Courier service,3.6,10,32,Unknown,47.80691667,52.63791667,37.27857143,70.42114286,58.39785714,36.45089286,87.04,19,Saturday,18.40574926
3753,Shell Petrol Station,Pakistan,Lahore,74.31945562,31.5011835,Transportation & Logistics,Fuel & Charging,Gas station,4,125,34.57,Unknown,47.83625,52.23791667,38.10285714,70.88257143,59.73952381,34.36107143,98.84,20,Saturday,19.17485882
3754,Faisal Movers Abdullah Terminal Lahore,Pakistan,Lahore,74.26933568,31.53694711,Transportation & Logistics,Public Transit & Hubs,Bus company,4,2760,52.71,Unknown,46.98375,51.87166667,85.07371429,45.23028571,42.08619048,32.13625,100,14,Saturday,22.44625953
3755,AL-WALI FILLING STATION,Sahiwal Tehsil,Sahiwal,73.09203929,30.60561649,Transportation & Logistics,Fuel & Charging,Gas station,5,10,39.43,People typically spend up to 3 hours here,58.2245,64.731875,54.81685714,79.376,70.62142857,43.41464286,99.07,18,Sunday,17.67057152
3756,POSTEX Courier Service,Balochistan,Gwadar,62.32573172,25.1487925,Transportation & Logistics,Freight & Shipping,Courier service,4.6,16,48,Unknown,58.11133333,63.28958333,54.04142857,77.80457143,70.51190476,43.48482143,97.28,18,Saturday,17.13644987
3757,DHL Express Service Point (Mini Market),Pakistan,Lahore,74.34935893,31.52140142,Transportation & Logistics,Freight & Shipping,Courier service,5,229,40.17,Unknown,47.71033333,51.15541667,36.98714286,69.93142857,58.84642857,35.125,97.73,20,Sunday,18.68500497
3758,SmartLink international courier Peshawar,Pakistan,Peshawar,71.53893047,33.99896031,Transportation & Logistics,Freight & Shipping,Courier service,4,4,26,Unknown,46.94791667,51.148125,34.84657143,68.92057143,57.35714286,36.57160714,94.33,20,Sunday,17.87857744
3759,TM Cargo Services - Karachi Airport Office,Sindh,Karachi,67.15559164,24.89769723,Transportation & Logistics,Freight & Shipping,Logistics service,3.4,10,35.33,Unknown,50.40025,54.1375,45.10114286,36.946,62.6302381,56.15196429,84.36,7,Saturday,12.28378832
3760,24/7 logistics (Pvt) Ltd.,UC-11 Kehkeshan,Karachi,67.01701868,24.81495192,Transportation & Logistics,Freight & Shipping,Logistics service,5,1,29.57,Unknown,47.06966667,51.33166667,83.844,44.36485714,44.44142857,31.40053571,100,15,Saturday,21.39792687
3761,PSO Filling Station,Sialkot,Ugoki,74.46147669,32.48498741,Transportation & Logistics,Fuel & Charging,Gas station,4.1,62,36.86,People typically spend up to 15 min here,50.05191667,54.57041667,44.43085714,37.21314286,62.17095238,56.37303571,77.14,4,Sunday,12.1652773
3762,UMRAH CABS,Punjab,Lahore,74.28864582,31.52008624,Transportation & Logistics,Vehicle Rentals & Services,Taxi service,4.6,19,27.57,Unknown,47.76241667,52.42854167,37.71,69.14942857,58.56642857,36.57482143,92.26,20,Tuesday,17.50348235
3763,Mac Airport Transfers (SMC - Private) Limited,Block I,Islamabad,73.05542663,33.70994624,Transportation & Logistics,Vehicle Rentals & Services,Taxi service,4.9,34,35.14,Unknown,59.05525,63.99208333,56.53285714,77.65314286,71.71833333,43.74232143,98.44,18,Sunday,17.41584238
3764,Lahore Airport Transfers by Mac & Roads,Pakistan,Lahore,74.28132695,31.36198851,Transportation & Logistics,Vehicle Rentals & Services,Taxi service,5,6,34.71,Unknown,58.10925,64.9975,56.402,76.71342857,72.15642857,42.9175,100,18,Saturday,17.34596681
3765,fivecargoservice,Punjab,Lahore,74.33887764,31.58725626,Transportation & Logistics,Vehicle Rentals & Services,Carriage ride service,5,2,38.43,Unknown,47.09366667,52.32583333,35.02542857,70.21314286,59.10809524,35.66053571,92.01,20,Sunday,18.72768453
3766,I-9 Metro Station,Islamabad Capital Territory,Islamabad,73.0618965,33.66064372,Transportation & Logistics,Public Transit & Hubs,Metropolitan train company,4.3,256,61.14,Unknown,46.99875,51.51604167,84.03685714,45.73514286,42.96,31.54071429,100,14,Saturday,21.71036433
3767,"Daewoo Bus Adda, Rashakai Interchange M1",Khyber Pakhtunkhwa,Rashakai,72.0175053,34.11260714,Transportation & Logistics,Public Transit & Hubs,Bus company,3.5,44,35.43,Unknown,57.50241667,64.47208333,55.79314286,76.37342857,70.47904762,43.01785714,99.5,19,Saturday,16.91882383
3768,New Cargo Service,Rawalpindi Tehsil,Rawalpindi,73.04913134,33.61647283,Transportation & Logistics,Freight & Shipping,Courier service,4.3,23,26.67,Unknown,49.83166667,53.51958333,42.54342857,36.45914286,61.30095238,57.30375,80.47,3,Sunday,12.72517613
3769,TCS Shakargarh,Shakargarh,Shakar Garh,75.15487965,32.25322462,Transportation & Logistics,Freight & Shipping,Courier service,4.1,67,68.14,Unknown,50.48341667,55.91958333,45.61771429,36.822,63.07571429,57.27821429,81.51,4,Sunday,13.14451411
3770,Shipit,UC-3 Kharadar,Karachi,67.00276744,24.85241663,Transportation & Logistics,Freight & Shipping,Freight forwarding service,5,1,25.14,Unknown,49.79708333,55.903125,43.24342857,37.63657143,63.25428571,56.63428571,79.04,8,Sunday,12.8963217
3771,Apex Traders,UC-6 P.e.c.h.s 1,Karachi,67.05819241,24.85801367,Transportation & Logistics,Freight & Shipping,Courier service,5,35,29,Unknown,49.64441667,54.92625,43.32485714,38.42914286,62.38785714,55.57339286,78.51,4,Saturday,12.41226321
3772,City Online home delivery service Peshawar,Pakistan,Peshawar,71.5959334,34.00947114,Transportation & Logistics,Freight & Shipping,Delivery service,4.4,11,27.57,Unknown,49.647,54.74208333,43.68885714,38.74371429,62.98666667,54.54785714,82.22,5,Sunday,11.7671337
3773,"Skynet Worldwide Express BufferZone North Nazimabad (Skynet,Dhl,Fedex,Dpex)",UC-10 Buffar Zone-1,Karachi,67.06129176,24.96065137,Transportation & Logistics,Freight & Shipping,Courier service,4.9,151,56.5,Unknown,58.99691667,64.05,55.66914286,78.82428571,70.20690476,44.60839286,97.68,18,Saturday,16.90553951
3774,ADX COURIER,UC-6 P.e.c.h.s 1,Karachi,67.05871884,24.85740426,Transportation & Logistics,Freight & Shipping,Courier service,2.5,2,35.71,Unknown,47.9525,53.05916667,38.50114286,71.52342857,58.56666667,35.54428571,92.33,20,Sunday,19.01766657
3775,Faisalabad Dry Port Trust,Pakistan,Faisalabad,73.13838842,31.49027147,Transportation & Logistics,Ports & Piers,Port authority,4.1,14,36,People typically spend up to 3.5 hours here,47.13741667,51.71958333,84.736,46.20114286,43.09238095,31.18482143,99.13,15,Saturday,21.9953042
3776,Shell,Tibbe Wala Khooh,Sheikhupura,74.00889374,31.75584358,Transportation & Logistics,Fuel & Charging,Gas station,5,2,38.57,People typically spend up to 20 min here,47.40908333,51.30479167,36.44371429,70.43428571,58.08214286,35.20607143,93.45,20,Sunday,19.08674777
3777,Shell,Punjab,Muridke,74.24904888,31.81658316,Transportation & Logistics,Fuel & Charging,Gas station,5,1,50.86,People typically spend up to 25 min here,58.06633333,62.7975,55.51257143,76.66857143,70.59619048,42.69392857,93.08,18,Saturday,17.20490972
3778,Total - Parco,Punjab,Lahore,74.24738475,31.41318516,Transportation & Logistics,Fuel & Charging,Gas station,4.2,307,49.43,People typically spend up to 25 min here,58.66566667,64.19895833,55.46971429,78.86485714,71.90119048,42.85482143,99.51,18,Monday,17.94930449
3779,PSO Petrol Pump - Suleman Petroleum Lower Mall,Punjab,Lahore,74.30197939,31.5643933,Transportation & Logistics,Fuel & Charging,Gas station,4,163,36.43,People typically spend up to 30 min here,57.985,64.48145833,54.62028571,77.86771429,71.15452381,43.3525,99.7,18,Saturday,17.53786891
3780,Sartaj Petroleum Service Babarloi,Pakistan,Babarloi,68.82792441,27.64254598,Transportation & Logistics,Fuel & Charging,Gas station,4.7,11,30.71,People typically spend up to 30 min here,48.0625,51.85854167,36.84314286,69.642,58.82714286,36.76767857,89.51,20,Saturday,17.86390082
3781,GAs Station Go,Pakistan,Hyderabad,68.35021275,25.36507432,Transportation & Logistics,Fuel & Charging,Gas station,4.4,43,43.71,People typically spend up to 30 min here,58.27625,64.19208333,55.40228571,77.02,71.74309524,43.32821429,100,18,Sunday,17.32989443
3782,Faizan Filling Station,Punjab,Chunian,73.95571161,30.94410476,Transportation & Logistics,Fuel & Charging,Gas station,5,1,29.71,Unknown,57.92983333,62.90833333,55.56742857,77.09971429,71.37642857,41.6075,99.51,18,Sunday,17.61432068
3783,حاجی عبداللہ پٹرولیم سروسز,Punjab,Narain Singh Wala,74.07720392,30.89038336,Transportation & Logistics,Fuel & Charging,Gas station,5,6,22.14,People typically spend up to 1 hour here,50.71508333,54.34916667,43.54514286,39.02885714,63.16428571,56.27821429,79.58,4,Saturday,12.30042596
3784,PSO Petrol Pump Toru Filling Station,Pakistan,Mardan,72.02324376,34.13242611,Transportation & Logistics,Fuel & Charging,Gas station,5,1,27.57,People typically spend up to 1.5 hours here,50.23808333,54.83854167,45.76485714,36.972,60.30333333,57.71946429,82.13,8,Sunday,12.20909398
3785,Swat Filling Station (GO ),Swat Metropolitan Area,Swat,72.50324241,35.10000315,Transportation & Logistics,Fuel & Charging,Gas station,5,4,40.57,People typically spend up to 3 hours here,48.02675,52.77395833,37.802,70.66971429,59.31142857,35.87089286,93.52,19,Sunday,18.52074493
3786,ASLAM ENERGY COCO 2,Shalimar Town,Gujranwala,74.15222871,32.19062944,Transportation & Logistics,Fuel & Charging,Gas station,5,4,36.43,People typically spend up to 45 min here,57.84491667,62.90125,55.71857143,77.55885714,70.05333333,42.03035714,98.64,17,Sunday,17.90386435
3787,Tahir Filling Station,Wanianwala,Khajoor Wali,74.19173541,32.27523292,Transportation & Logistics,Fuel & Charging,Gas station,4.6,5,40.86,People typically spend up to 2.5 hours here,58.25116667,62.091875,55.52685714,76.61628571,71.00595238,42.20160714,92.87,17,Saturday,17.3529685
3788,Shell,UC-5 Morio Khan Goth,Karachi,67.15362446,24.8865828,Transportation & Logistics,Fuel & Charging,Gas station,4.6,10,37.29,People typically spend up to 25 min here,47.39341667,51.58645833,35.82657143,68.50685714,58.47857143,36.70696429,94.26,20,Saturday,18.1943183
3789,Sitara 3 Petroleum,Pakistan,Faisalabad,73.05009129,31.33384778,Transportation & Logistics,Fuel & Charging,Gas station,4,151,36.71,People typically spend up to 45 min here,50.523,55.79770833,44.70171429,38.46285714,63.68380952,56.34946429,79.86,7,Sunday,12.3721118
3790,PSO Petrol Pump Gul Filling Station,Rawalpindi Tehsil,Rawalpindi,73.01232492,33.57468654,Transportation & Logistics,Fuel & Charging,Gas station,4,301,52.71,People typically spend up to 30 min here,50.05516667,55.49125,44.55342857,37.432,63.36214286,56.0625,84.23,5,Sunday,12.64534714
3791,Attock Petrol Pump,Tench Bhata,Rawalpindi,73.0296721,33.58530414,Transportation & Logistics,Fuel & Charging,Gas station,4.2,71,25.57,People typically spend up to 25 min here,47.90533333,52.83270833,38.52028571,69.01228571,60.07571429,35.67482143,88.05,20,Sunday,17.94957268
3792,Iznillah Filling Station,Sahiwal Tehsil,SAHIWAL,73.26377116,30.71668581,Transportation & Logistics,Fuel & Charging,Gas station,4.8,44,35.14,People typically spend up to 25 min here,47.01066667,51.85125,85.16571429,44.99514286,42.77571429,31.74875,100,13,Sunday,21.82805933
3793,Al Jehad PSO Petrol Pump,Sahiwal (Sahiwal),Okara,73.34243529,30.75558719,Transportation & Logistics,Fuel & Charging,Gas station,4.1,207,41.57,People typically spend up to 20 min here,49.98441667,54.38833333,45.31657143,38.02314286,61.97952381,55.15607143,76.9,5,Tuesday,11.82865831
3794,PSO Al Murtaza Warraich Filling Station,Punjab,Kot Bary Khan,74.07452076,32.22591565,Transportation & Logistics,Fuel & Charging,Gas station,4.9,36,34.29,People typically spend up to 20 min here,48.28216667,52.066875,37.74828571,69.372,58.83285714,37.01571429,88.35,20,Saturday,17.67969098
3795,North Courier Service,Rawalpindi Tehsil,Rawalpindi,73.04028364,33.62964828,Transportation & Logistics,Freight & Shipping,Courier service,4.7,12,28.29,Unknown,58.23483333,62.79854167,56.024,77.44,70.51238095,42.31696429,95.19,19,Sunday,17.08387436
3796,DHL Express Service Point (Bahawalpur),Punjab,Bahawalpur,71.68093482,29.39732024,Transportation & Logistics,Freight & Shipping,Courier service,4.7,47,43.33,Unknown,47.212,51.79020833,85.95257143,45.966,42.1402381,31.50589286,100,13,Tuesday,22.3331749
3797,Urgent Home Delivery Service,Pakistan,Hyderabad,68.3404783,25.35993834,Transportation & Logistics,Freight & Shipping,Delivery service,4.6,14,24.57,Unknown,49.836,54.48791667,44.41114286,36.868,63.01547619,55.43428571,82.12,6,Sunday,12.74787581
3798,M&P Express Logistics Area Office Hyderabad,Pakistan,Hyderabad,68.38400629,25.36678369,Transportation & Logistics,Freight & Shipping,Courier service,3.9,18,26.71,Unknown,58.60791667,64.74354167,58.25257143,76.58714286,70.91595238,43.62107143,97.43,19,Saturday,17.07391375
3799,Leopards Courier,Punjab,Lahore,74.28081847,31.44927014,Transportation & Logistics,Freight & Shipping,Courier service,4.4,39,50.17,Unknown,49.1465,54.563125,44.39685714,36.71114286,61.64214286,55.15821429,78.75,6,Sunday,11.84768227
3800,M&P Haripur,Pakistan,Harīpur,72.93267058,33.99394673,Transportation & Logistics,Freight & Shipping,Courier service,2.7,18,42.83,Unknown,50.21141667,55.20104167,44.47942857,38.28057143,62.30857143,56.45464286,86.74,7,Sunday,12.21856399
3801,DSV,UC-3 Cattle Colony,Karachi,67.28512592,24.83267278,Transportation & Logistics,Freight & Shipping,Logistics service,3.5,10,42.6,Unknown,58.73008333,64.55291667,55.69085714,78.66514286,71.88880952,43.29214286,96.23,19,Sunday,17.53718894
3802,Shell,Punjab,Raniwal Syedan,74.18226485,32.65811916,Transportation & Logistics,Fuel & Charging,Gas station,5,2,34.29,People typically spend up to 30 min here,47.42275,52.13229167,85.24285714,46.36085714,43.38428571,31.51446429,100,14,Saturday,21.86933291
3803,Shell,Shaheed Fazal Rahu,Golarchi,68.50519697,24.65243247,Transportation & Logistics,Fuel & Charging,Gas station,3.4,5,38.29,People typically spend up to 30 min here,47.65366667,52.83645833,85.72914286,45.68342857,45.17119048,31.39214286,100,14,Monday,22.13902907
3804,Rapid Movers & packers,Islamabad Capital Territory,Rawalpindi,73.10808445,33.53634142,Transportation & Logistics,Freight & Shipping,Delivery service,5,12,27.14,Unknown,47.78816667,51.55020833,37.00914286,70.02542857,59.44857143,35.10607143,92.92,20,Saturday,18.77678184
3805,Zaid Bashir Petroleum Station,Pakistan,Meer Hazar Khan,70.86976859,29.67046625,Transportation & Logistics,Fuel & Charging,Gas station,4.7,6,32.57,People typically spend up to 1.5 hours here,58.49983333,63.75125,56.01685714,78.73,71.11380952,42.44857143,100,17,Saturday,17.65567897
3806,Bukhari Petroleum,Sadiqabad Tehsil,Sadiqabad,70.10411376,28.30274977,Transportation & Logistics,Fuel & Charging,Gas station,4.3,18,31.43,People typically spend up to 1 hour here,47.23608333,52.37625,86.61628571,45.37542857,42.70428571,31.59107143,99.59,14,Sunday,22.76605654
3807,Al-Ahmed petroleum Service,Sadiqabad,Ahmadpur Lumma,70.05732484,28.31645269,Transportation & Logistics,Fuel & Charging,Gas station,4.3,31,48,People typically spend up to 30 min here,59.16933333,64.685,55.996,78.63485714,72.96285714,43.36928571,99.37,18,Saturday,17.98562353
3808,Leopards Courier,Samundri Tehsil,Samundri,72.95840935,31.06030121,Transportation & Logistics,Freight & Shipping,Courier service,3.8,115,34.57,Unknown,49.53975,55.75916667,43.07228571,37.344,63.20547619,56.28589286,82.63,7,Saturday,13.14016225
3809,KPT Head Office,West Wharf,Karachi,66.99060957,24.84736624,Transportation & Logistics,Ports & Piers,Port authority,4.5,100,75.8,People typically spend up to 4 hours here,49.45241667,55.20645833,43.7,37.99142857,62.05714286,55.68928571,78.68,7,Saturday,12.05167483
3810,Sophophilic Logistic Services,Zamzama Commercial Area,Karachi,67.04000722,24.81737861,Transportation & Logistics,Freight & Shipping,Freight forwarding service,5,1,31.71,Unknown,50.36616667,54.925625,46.32914286,37.66571429,61.07690476,56.70214286,79.1,3,Sunday,11.61397808
3811,Chairman Service Station- Total Petrol Station,UC-6 Gulzar Colony,Karachi,67.13127448,24.82244217,Transportation & Logistics,Fuel & Charging,Gas station,3.8,389,38,People typically spend up to 25 min here,58.28408333,61.87875,54.88742857,78.32514286,70.61642857,41.71321429,97.08,18,Wednesday,18.15975502
3812,HASCOL Petrol Pump- Sadiq,UC-10 Jamshed Qurts,Karachi,67.03848284,24.88469228,Transportation & Logistics,Fuel & Charging,Gas station,3.9,140,39.71,People typically spend up to 1.5 hours here,57.98183333,64.215,55.71285714,78.54628571,71.29404762,41.90571429,98.95,8,Sunday,18.28756816
3813,Skyward Logistics Services,Sialkot Metropolitan Area,Sialkot,74.52708395,32.4925589,Transportation & Logistics,Freight & Shipping,Freight forwarding service,4.4,24,40.33,Unknown,50.4175,54.59083333,45.32257143,36.83342857,62.38571429,56.69285714,84,8,Saturday,12.25879687
